image_id,region,lon,lat,captured_at
489587238825809,Monteregie,-73.220385109221,45.417698575432,1558118346000
493299221787890,Monteregie,-73.213214080615,45.415488283683,1543506077881
1117884819146595,Capitale-Nationale,-70.503236111111,47.681572222222,1661511472174
1536172423456244,Outaouais,,,1684593022000
1711794372847781,Bas-Saint-Laurent,-67.4187442,48.25891,1757263236000
300681609088015,Chaudiere-Appalaches,-70.4355564,46.6963631,1688657865000
1991616321669073,Bas-Saint-Laurent,-67.428206,48.245705,1757262847000
1347522742848591,Chaudiere-Appalaches,-70.441032740011,46.691014162065,1690903354000
1087817233548739,Bas-Saint-Laurent,-67.420834,48.2426345,1757262392000
243584555231762,Chaudiere-Appalaches,-70.439157392093,46.671335859882,1690632711000
887429686294731,Lanaudiere,-73.8084562,46.5903826,1628291139295
1216857068996655,Chaudiere-Appalaches,-70.424158125983,46.679555914489,1690632827000
1501947367071306,Centre-du-Quebec,-71.900620890511,45.809419563235,1719326502952
841438759787110,Centre-du-Quebec,-72.476525979622,45.919147741717,1406536261000
977024343798978,Lanaudiere,-73.7881745,46.6177532,1628341989209
160031132797646,Centre-du-Quebec,-72.476286211068,45.919431614707,1572608498023
1049601545646465,Monteregie,-73.916082462786,45.2958341137,1654089239522
467741132420815,Mauricie,-72.7017324,47.3864724,1628611041481
200643118565017,Monteregie,-73.809816682757,45.329551102788,1558116079000
204421621513593,Outaouais,-75.850563626276,45.510031408429,1406290670000
1248314385651483,Laurentides,-74.181818011202,45.849081586779,1636485639776
281742783436685,Outaouais,-75.599331359018,45.836269108586,1489322580000
604297242538378,Cote-Nord,-61.791607871263,50.130330420912,1752065815541
299563994944478,Monteregie,-73.110106077305,45.308120872969,1558365575000
1426808914557718,Capitale-Nationale,-70.576334785615,47.391006341016,1692904601000
864695714988248,Capitale-Nationale,-70.576511393533,47.39074458667,1722549270000
579571617123570,Monteregie,-73.312478189709,45.460162383766,1653333808584
872882921220894,Capitale-Nationale,-70.5784864,47.3893414,1693947190000
116340137726998,Monteregie,-73.307954899972,45.459634999972,1661423542000
268092558969477,Laurentides,-75.156579,46.137034,1684585127000
472870803999040,Monteregie,-74.169394949996,45.270300998155,1506273979080
1013582254169592,Monteregie,-73.30130498948,45.452155065083,1759351392000
1817315192197198,Laurentides,-75.172475398018,46.141332581919,1755197628000
313552004908156,Monteregie,-74.169623281451,45.270227982202,1700341045851
2207079223014082,Chaudiere-Appalaches,-71.172093961069,46.129942525497,1683460832000
317937603183480,Outaouais,-76.278555808339,45.674288649495,1508865067000
776545710832923,Mauricie,-72.644144798053,46.61876804265,1687706725000
1425668597784009,Outaouais,-76.298963788395,45.664888948197,1508865471000
798305755367277,Mauricie,-72.649913940129,46.625952445371,1694811956000
396364356053486,Monteregie,-74.169974977738,45.330941654008,1700340202525
763711457681641,Chaudiere-Appalaches,-71.449235999316,46.640934127855,1407156550000
307958197506965,Centre-du-Quebec,-72.663520990895,45.786437916438,1572607744523
1035411244148792,Lanaudiere,-73.658628,46.838721,1692109621000
4263704010316175,Centre-du-Quebec,-72.659233063333,45.790488403056,1465986868000
1340235220752873,Monteregie,-73.589098396319,45.395063644881,1764365294505
8705312886192699,Lanaudiere,-73.657248,46.83977,1728391445000
498278171486987,Chaudiere-Appalaches,-71.440079666806,46.644284136873,1406539931000
960581534712666,Chaudiere-Appalaches,-71.448415023166,46.640954934626,1406539911000
1360941421126297,Lanaudiere,-73.65885,46.838656,1692109618000
959888008622962,Estrie,-72.080364,45.176234,1689170217000
1089780076098527,Lanaudiere,-73.647573,46.853025,1728316925000
1052081509118936,Chaudiere-Appalaches,-71.459001870042,46.690827251842,1696341602000
6538329539612958,Chaudiere-Appalaches,-71.44529830693,46.698829311308,1696341506000
4256405491348036,Monteregie,-74.351448580932,45.239561132366,1764441701000
210582973888704,Centre-du-Quebec,-71.899553662253,46.347798729024,1407158160000
379016306905911,Centre-du-Quebec,-71.90453247657,46.343704066203,1572610794023
1625472521172543,Outaouais,-75.056398261637,45.879770279257,1655820852507
1574181773597507,Monteregie,-74.350798905234,45.239535870934,1764441021250
385080283473178,Outaouais,-75.052610613018,45.873034816792,1655851219411
1331270014720985,Monteregie,-74.367767095696,45.229758611569,1733256976500
1034580347745831,Monteregie,-74.377050750054,45.239570995325,1700161713750
146685017474149,Outaouais,-76.906711401086,45.929755885382,1602440065523
758105548159031,Outaouais,-76.907346565542,45.9296101323,1602440243523
218161956512029,Laurentides,-74.42706402078,46.113209380034,1548193663559
942599633159537,Outaouais,-76.913067436192,45.908352851157,1602426675522
1274697447652392,Laurentides,-74.569187133326,45.785654800522,1746090490400
1262485064773440,Lanaudiere,-73.753477,46.638253,1728396992000
1768143080310239,Chaudiere-Appalaches,-70.571026666678,46.95792732505,1690629586000
3728031540818472,Chaudiere-Appalaches,-70.921404980579,46.848257768585,1711389660000
4406528906299630,Chaudiere-Appalaches,-70.597365950128,46.963524321777,1765138073740
471240347429153,Laurentides,-75.428877778603,46.708052781289,1489328434000
255143926908180,Capitale-Nationale,-71.449172807625,46.920932881348,1683281955000
150105530407321,Chaudiere-Appalaches,-70.924626907802,46.844975729108,1406542652000
600852312235663,Capitale-Nationale,-71.4493847,46.9218464,1692641243000
559033482816295,Chaudiere-Appalaches,-70.9183947,46.84968,1674217565000
254454826414201,Outaouais,-76.805684895555,46.430675597918,1596671361529
460228781943850,Chaudiere-Appalaches,-70.919084225657,46.849158769706,1406542672000
3867761243273778,Bas-Saint-Laurent,-69.10508111846,47.690460322094,1406549135000
6107177955975035,Chaudiere-Appalaches,-70.929080541767,46.841614730504,1406542636000
460781435219451,Outaouais,-76.791091311006,46.431587100468,1596671364878
1012858232688939,Laurentides,-74.000690769822,45.93545351016,1652371515401
725283070308870,Mauricie,-73.749366133639,48.099878987981,1754157491000
1227724157632614,Monteregie,-73.6359028374,45.361278303819,1654088357271
237186541510624,Outaouais,-76.78351931726,46.431061000336,1596671362725
1060980951095455,Monteregie,-73.636122668154,45.360947035877,1407167757000
1292088566015919,Monteregie,-74.319225943958,45.203829159964,1764435950500
320355139463162,Outaouais,-76.784155710945,46.431167501429,1596671363879
1173494544039843,Chaudiere-Appalaches,-71.245862675239,46.127081280886,1694780079800
904130190148320,Monteregie,-73.63529228071,45.361622155818,1558369167000
965678814238439,Estrie,-72.233103445306,45.291413052408,1558121271000
887023358820631,Outaouais,-75.789612344366,45.637963233855,1508600553000
1283446629464319,Monteregie,-74.319398377749,45.203979530135,1733253241750
1653272709412221,Chaudiere-Appalaches,-71.239909930925,46.127882873691,1765119912850
2041482152657892,Outaouais,-76.809575062046,46.429618347848,1596670270025
1697262117570747,Outaouais,-75.775095669939,45.653433879173,1717521070500
1631189321157388,Monteregie,-74.319283626461,45.203859660207,1733253039000
1186270698462613,Outaouais,-76.799203817352,46.431752900367,1596671366210
1848123062394245,Outaouais,-75.768952064073,45.65313692853,1717521033250
852351950734530,Monteregie,-74.313621886274,45.209611635693,1764435384250
1155445554868155,Outaouais,-76.795283804133,46.431742399917,1596671365047
504700985797476,Outaouais,-75.767474477517,45.653169068768,1717521026333
2855614458036234,Outaouais,-76.805275896687,46.430994900036,1596671362723
1964084721107935,Bas-Saint-Laurent,-67.3090759,48.1956763,1757265386000
301046709284533,Saguenay-Lac-Saint-Jean,-71.900378936589,48.415330668324,1694796295000
238302264752589,Outaouais,-75.789544995646,45.637987845851,1405945183000
1403799483286068,Outaouais,-76.788759004436,46.431164699969,1596671362684
1111699166765949,Centre-du-Quebec,-72.465214433417,46.331186822551,1715246899810
783906703026079,Saguenay-Lac-Saint-Jean,-71.881238988911,48.413921618062,1683374859000
1389228345131038,Mauricie,-72.4524197,46.4494797,1711818187000
777495419827032,Outaouais,-76.787987245971,46.43105780954,1596671362799
405898605583231,Mauricie,-72.449198123926,46.447268414612,1711837210000
3287377668172104,Laurentides,-74.232565296066,46.012787004954,1664642773563
769144333965277,Outaouais,-76.804682195996,46.429363611479,1596671359636
1312073235854031,Mauricie,-72.451596094651,46.449681901399,1448021014190
795486464772277,Laurentides,-74.232202230057,46.011996036545,1653427014822
163330939063447,Outaouais,-76.782822376002,46.43090129754,1596671361625
2214023572393423,Laurentides,-75.661507113953,46.611393638955,1755271279000
322375346330105,Mauricie,-72.455066555464,46.448827229031,1597424201000
1379824985744104,Laurentides,-74.234881080959,46.017098675289,1558037233223
974566437799393,Bas-Saint-Laurent,-67.458714,48.597951,1719663505000
772666490118940,Outaouais,-76.780103878288,46.430538195379,1596671360543
3736849616539653,Monteregie,-73.59375696359,45.36353715816,1531331219125
386666599202369,Outaouais,-76.79403415776,46.431712297801,1596671364890
461281209980300,Bas-Saint-Laurent,-67.465357,48.659285,1719664351000
1117960635463836,Outaouais,-76.140427999972,46.8589551,1659695004000
1100906783753041,Monteregie,-73.59381034093,45.363564011761,1546617616113
253068559929015,Centre-du-Quebec,-72.119493883966,46.17846949155,1572609867023
2269873603216769,Monteregie,-73.126519523993,45.13030589742,1713804112612
3025614504348596,Outaouais,-76.060577928105,45.959972507384,1530364691000
314888211623677,Monteregie,-73.126434202367,45.129959442459,1713819481280
1635317546853489,Laurentides,-74.789884558887,46.31323606958,1655399679328
1049995843573514,Mauricie,-73.539559,46.90176,1728323911000
470473928818339,Estrie,-72.296940667724,45.198345479412,1724509629681
742593407546356,Monteregie,-73.12743,45.13351,1681137343000
1030224704521952,Laurentides,-74.789602957881,46.314896802323,1653424402899
344967524896105,Monteregie,-74.084455710547,45.275848588694,1700341612836
3122193628088121,Estrie,-72.296992,45.198227,1689161982000
114312271761933,Lanaudiere,-73.961403352685,46.805647270681,1692019616000
1556447321794515,Monteregie,-74.081710827642,45.276776722092,1700341630644
1404328786608833,Outaouais,-76.16375000045,45.511720086347,1565898763936
1515721346481828,Outaouais,-75.534273698202,45.690374119233,1717530170000
1032138088992545,Chaudiere-Appalaches,-70.37491991103,46.639019987637,1725470544302
278583090641161,Outaouais,-76.163847199136,45.511760272343,1565898983794
1570111417725265,Outaouais,-75.528470370568,45.695264254376,1717530099333
143101044445124,Laurentides,-75.503005547805,46.489775004544,1489326977000
133414022151553,Outaouais,-76.163702859177,45.511702798339,1505050969000
292735965688921,Outaouais,-75.539739008151,45.709230591605,1489321792000
1237137973385655,Outaouais,-76.163763751762,45.511711125627,1505050631000
402870364585500,Capitale-Nationale,-70.674570260179,47.733641450536,1597226884000
1000577697444105,Mauricie,-72.359384968224,46.528470520713,1597334141000
549798179801812,Capitale-Nationale,-70.676352777778,47.730533333333,1597240396000
133099732796552,Capitale-Nationale,-71.011689374477,47.704491981752,1661776376150
452720513420131,Laurentides,-76.066153999972,46.997523499972,1659645050000
3717825558493307,Lanaudiere,-74.006074,46.903026,1692024322000
357170442803571,Mauricie,-72.355680733601,46.527678432854,1597397134000
1126901754850027,Capitale-Nationale,-71.004221499972,47.703780799972,1661776066718
335693171476777,Outaouais,-76.512561188442,46.249023482614,1596653367674
886891778900038,Mauricie,-72.355155555556,46.527633333333,1597423377000
787997742347783,Capitale-Nationale,-71.007873099972,47.703557899972,1661776251535
1175307300101546,Estrie,-71.133472270365,45.43402911811,1708272633480
282595706831967,Outaouais,-76.521015485435,46.251809084396,1596657643329
108756038213703,Mauricie,-72.341986111111,46.526827777778,1597334559000
1383106512082287,Monteregie,-73.662466182566,45.405432723889,1545926191279
1175101059599306,Outaouais,-76.523346097374,46.256943590171,1596657645131
3968901983191154,Monteregie,-73.669114802748,45.400485891808,1493651221920
310993613799067,Outaouais,-76.061949530724,46.182467569994,1503837331000
951884542246286,Outaouais,-76.512075989847,46.24870498287,1596653367621
1016553193051332,Capitale-Nationale,-71.06967002541,46.887805599053,1686572728000
148136940661916,Monteregie,-73.662503413302,45.4054110613,1545926191414
792897504976972,Laurentides,-75.643972220774,46.140819447361,1489324888000
1237786090009314,Centre-du-Quebec,-72.046116972398,46.250918282736,1407158672000
280746947107439,Outaouais,-76.524319242757,46.258128305399,1596657645132
1376461686233090,Capitale-Nationale,-71.077746720309,46.861514157434,1686576949000
235276172243226,Capitale-Nationale,-71.078973595842,46.885584493222,1681387894000
1181405408998936,Outaouais,-76.523813719,46.257862398519,1596657645091
6517225855034873,Gaspesie-Iles-de-la-Madeleine,-65.468732589915,48.031280338652,1691312576000
687968722712583,Chaudiere-Appalaches,-70.718583553112,46.318870578047,1693492799000
2879949762226623,Abitibi-Temiscamingue,-79.24468067863,47.913275935295,1531061247000
3030108253959574,Capitale-Nationale,-70.584246329945,47.726280673015,1657557417250
6214578451982367,Capitale-Nationale,-71.077919649427,46.861567862604,1686572250000
492052025333080,Outaouais,-76.52355130525,46.257458287938,1596657645224
1071763940467361,Gaspesie-Iles-de-la-Madeleine,-65.468674402679,48.032487663346,1691309239000
167796421930688,Abitibi-Temiscamingue,-79.245622960638,47.913058803729,1531061241000
467098828386999,Capitale-Nationale,-70.606825530813,47.709792804986,1657551895913
296337015370623,Estrie,-71.872523897668,45.423651664069,1566842809314
216546463326373,Outaouais,-76.522790104351,46.254484511727,1596657645131
365387778511919,Capitale-Nationale,-71.556532165327,46.713135092303,1597325687000
583992672992182,Outaouais,-76.310371619534,46.160189911815,1596655945538
190880563321870,Capitale-Nationale,-70.607666666667,47.709427777778,1657551522896
837548586857821,Outaouais,-76.522954104406,46.255391721002,1596657645129
843379267103401,Capitale-Nationale,-70.607886111111,47.709652777778,1657550169959
3155603728055849,Capitale-Nationale,-71.546858333333,46.717475,1597321927000
1868959756617442,Outaouais,-76.303791301447,46.1569803008,1596655944229
1124587738047907,Outaouais,-76.521559036925,46.252526432381,1596657644221
1107276673508817,Capitale-Nationale,-70.441551413852,47.96712576117,1661623301529
238099871413877,Outaouais,-76.315076639047,46.166118101278,1596655947244
200205109633412,Capitale-Nationale,-71.5568664,46.7130964,1685277588000
126045583505342,Capitale-Nationale,-70.592552777778,47.721833333333,1657555787477
154828249929438,Outaouais,-76.52564265867,46.258439387652,1596657645072
351423547579604,Centre-du-Quebec,-72.339985992505,46.381450444959,1715250076073
774926786510180,Outaouais,-76.317010472006,46.167676987847,1596655947646
250005120815421,Capitale-Nationale,-71.548198129874,46.717509311105,1681475441000
119976730800552,Capitale-Nationale,-70.595283333333,47.713730555556,1657553663005
477258173543337,Outaouais,-76.510902805838,46.246926708682,1596653365094
1444007652904427,Centre-du-Quebec,-72.321133438704,46.39158013659,1715248751200
1685464508562301,Capitale-Nationale,-71.5565881,46.7132781,1681475402000
3092356154422008,Mauricie,-72.366508333333,46.554697222222,1597396782000
1410037289357820,Outaouais,-76.315042595125,46.16438838405,1596655947089
661504965840172,Estrie,-72.19919688394,45.28195625673,1689163170000
1097956330833253,Capitale-Nationale,-70.592741666667,47.718630555556,1657554987319
4547510518606125,Outaouais,-76.52757958806,46.259885808572,1596657645686
1334544747413782,Capitale-Nationale,-71.544163437191,46.720226843308,1685277649000
923720999678643,Estrie,-72.190157280993,45.271833085117,1724514670998
259497152529670,Outaouais,-76.312943631219,46.161461927508,1596655946031
127601416028176,Chaudiere-Appalaches,-70.956559999548,46.825713610099,1406542550000
2912618345692538,Outaouais,-76.518122695013,46.251135678924,1596657643311
3967277893354575,Capitale-Nationale,-71.558932780015,46.711950786114,1416037180000
182696000386591,Outaouais,-76.312234557107,46.161082076089,1596655945740
437950845427781,Capitale-Nationale,-71.567409477601,46.735088965506,1711815474000
925322879154873,Estrie,-72.215181588296,45.255899863911,1724509876461
468632784392136,Outaouais,-76.520330489271,46.251048696619,1596657643399
273958752027722,Gaspesie-Iles-de-la-Madeleine,-65.634382,48.190393,1691147725000
149848861180621,Capitale-Nationale,-71.599110006854,46.847589656095,1682594588000
1882169542141230,Capitale-Nationale,-71.567650072826,46.73490213714,1679479117000
519466969200051,Outaouais,-76.306005711448,46.158264299191,1596655944228
1192200108139272,Estrie,-72.215384,45.255497,1689163018000
638869590950989,Capitale-Nationale,-71.599766852496,46.832487813536,1683975395000
824486118162403,Outaouais,-76.314881716484,46.165614071161,1596655947294
1159773707795663,Outaouais,-76.329390099167,45.547346742778,1538999494000
747366047086009,Capitale-Nationale,-71.589171915794,46.854807872455,1683287552000
1182698645536203,Outaouais,-76.300467942457,46.156111271703,1596655943596
780230862859163,Monteregie,-73.864608801464,45.29968592377,1407168449000
243241180882198,Capitale-Nationale,-71.599486000636,46.847321000494,1463523438604
885142719240240,Capitale-Nationale,-71.599608337061,46.847507334718,1683289943000
1198913760821035,Capitale-Nationale,-71.598141636585,46.852861242248,1685202288000
483141210880003,Estrie,-71.923910940374,45.789463107932,1719326268117
928726231730609,Capitale-Nationale,-71.903318074918,46.886886291673,1685192585000
1578284272654892,Capitale-Nationale,-71.903129297543,46.887101119375,1682596074000
1146652305819190,Capitale-Nationale,-71.330521562132,46.766329144555,1605288788000
151670603684511,Capitale-Nationale,-71.333267784921,46.76789280438,1605288541000
218306933461090,Capitale-Nationale,-71.337095230583,46.768375623737,1605287936000
1078092949349618,Outaouais,-77.067867176646,45.883428021189,1602445655023
173475554682469,Outaouais,-77.067844813616,45.876643673783,1602445685523
210917830627693,Outaouais,-76.242853365874,45.526919230377,1561303503000
585604633121941,Laurentides,-75.344125399972,46.2246315,1452265519000
500513914704571,Outaouais,-76.242972495701,45.526824692015,1561312713000
1071448830423508,Laurentides,-75.3589544,46.2266733,1452265309000
260608575745365,Monteregie,-73.969287802022,45.094469124042,1493641046060
1151168551976594,Outaouais,-76.243594810449,45.526924535774,1556997995000
1041966743629244,Gaspesie-Iles-de-la-Madeleine,-65.133093480461,48.407911220123,1691323990000
2576938449269760,Monteregie,-73.960820829325,45.103100931778,1493641333080
1352455682288175,Gaspesie-Iles-de-la-Madeleine,-65.133287,48.407865,1691323924000
240987617782950,Outaouais,-76.240923666216,45.527032032525,1590247896023
1389242025663095,Bas-Saint-Laurent,-66.15654705068,48.691793240899,1751308376000
258749656029746,Outaouais,-76.261599696372,45.526400116263,1590247961023
299619688269311,Monteregie,-72.880746547258,45.438149923119,1518875044000
1997076907765434,Bas-Saint-Laurent,-66.157058633155,48.706611701455,1751309120446
281707551279648,Capitale-Nationale,-71.415639183475,47.975565649743,1694788210000
175647284432656,Monteregie,-72.881018999722,45.437125,1513224775000
3389038574672894,Laurentides,-75.267983,46.192756,1684683863000
179605368326574,Capitale-Nationale,-72.010668096729,46.904743563898,1682596645000
617386763684606,Capitale-Nationale,-71.417387908045,47.978406958685,1687687962000
4639995782893446,Lanaudiere,-74.263520859696,46.343716626481,1752174829000
821875515960485,Capitale-Nationale,-72.0156431,46.90578,1685193094000
946783173081034,Chaudiere-Appalaches,-70.7243031,46.5230864,1690915756000
617959794679814,Lanaudiere,-74.286251974128,46.348288911356,1752175353000
808689917615863,Chaudiere-Appalaches,-70.720872295711,46.526029467864,1693508475000
1250297085687819,Chaudiere-Appalaches,-70.777072102531,46.77809149975,1690626575000
2608041629496284,Lanaudiere,-74.272884773471,46.344621406755,1501511578080
1390618798218631,Chaudiere-Appalaches,-70.725796975644,46.521912850264,1696439827000
767794499169192,Cote-Nord,-63.299608372056,50.739536132486,1749564354702
807111173343607,Lanaudiere,-74.274703241888,46.34437367764,1501512807371
1008630151427291,Cote-Nord,-63.299372574689,50.739393693029,1749548313280
1025843979709566,Cote-Nord,-63.297962165785,50.711129512509,1749548447614
172360044808090,Outaouais,-76.582121460408,45.632225801673,1562431743000
1044997236867946,Lanaudiere,-73.943662,46.877137,1692022856000
5451364894934054,Capitale-Nationale,-71.307522681257,46.882340398291,1539009132706
666587188727808,Lanaudiere,-73.93988195692,46.887049861522,1692023424000
467540745538399,Capitale-Nationale,-71.307117874493,46.882383889435,1682677491000
484023220552292,Laurentides,-75.448405,46.118842,1684669797000
1092875642993334,Lanaudiere,-73.423221763764,46.880870862671,1757186686481
1701258250333469,Capitale-Nationale,-71.309039253561,46.884356698151,1683367031000
246511904545149,Capitale-Nationale,-71.30948329282,46.884394799198,1682684310000
1121287756079822,Lanaudiere,-73.430045848119,46.878603499417,1757187728789
30900483232931066,Bas-Saint-Laurent,-67.5874454,48.0187027,1755375599000
623596539620512,Capitale-Nationale,-71.308353770816,46.882259117016,1683285477000
669853879555528,Cote-Nord,-68.547096700172,49.570461970134,1751911940927
174007908927568,Capitale-Nationale,-71.312845192901,46.889546558362,1685546600000
777866010366983,Capitale-Nationale,-70.833970702293,46.981648574281,1681385749000
5451360624936410,Capitale-Nationale,-71.311977118994,46.888170368046,1539026270498
726163483428380,Laurentides,-74.681475695617,45.974208173721,1746120002083
1417517825745241,Laurentides,,,1684594855000
670237621272468,Laurentides,-74.3811604,45.881978300001,1690829341483
1276234187627030,Bas-Saint-Laurent,-67.0117442,48.6999489,1756757127000
1039044290639504,Monteregie,-73.924616946074,45.029071600397,1664405156000
1816952525366719,Capitale-Nationale,-70.350084589151,47.695807736432,1693937438000
1116601473738191,Chaudiere-Appalaches,-70.430148141416,46.593053381388,1725480730346
608796707626193,Saguenay-Lac-Saint-Jean,-72.235346610448,48.112540293601,1683378157000
2555111938155992,Chaudiere-Appalaches,-70.435433774266,46.587848141855,1725479602851
1780068735935721,Chaudiere-Appalaches,-70.424008301889,46.593456829727,1725480668411
1292616028011765,Saguenay-Lac-Saint-Jean,-72.235449841809,48.112393849795,1687693727000
956325488765416,Saguenay-Lac-Saint-Jean,-72.23422533775,48.11461230486,1694800647000
590445403417549,Monteregie,-73.5086917,45.5962147,1717595631000
498887503136505,Monteregie,-73.508840573802,45.596257253905,1717592190000
1847056062770666,Monteregie,-73.5089111,45.596325,1569852607831
798816441087012,Lanaudiere,-73.582385528617,45.757743136247,1654002194554
6006171892844539,Outaouais,-75.12873,46.006505,1684675332000
735594315440167,Monteregie,-73.508151356805,45.594984464241,1717594719000
1784345375501717,Outaouais,-75.128746718002,46.006534304698,1755195292000
941063183886781,Laurentides,-75.247655,46.234727,1684683289000
1189439843099100,Monteregie,-73.509880808761,45.59114783334,1751660750428
590054416783580,Monteregie,-73.509802881948,45.591298731069,1569761849000
248121681205648,Capitale-Nationale,-71.112353009461,46.904098430952,1683978148000
468649984212276,Laurentides,-73.936680456806,45.725512768443,1568911179000
544603293713891,Bas-Saint-Laurent,-69.258281499606,47.691260386747,1407063676000
1114797105672573,Capitale-Nationale,-71.112094692981,46.904053893716,1501873801584
649078147192880,Lanaudiere,-73.744163352628,45.73649206427,1693240431255
187352503207542,Bas-Saint-Laurent,-69.258762417625,47.69127955361,1406548692000
680149124163634,Capitale-Nationale,-71.108980126232,46.905821672731,1692911532000
1295308014682279,Lanaudiere,-73.738850090779,45.730657798229,1693240525199
3806008579645566,Estrie,-72.000285806846,45.380954744691,1720898975924
148271184137304,Capitale-Nationale,-71.112292520025,46.904173269234,1597319653000
3419857008342626,Capitale-Nationale,-71.111804038873,46.904380014355,1684518047000
1014603216491064,Monteregie,-74.139338602526,45.268468309447,1700341184325
176025018736124,Capitale-Nationale,-71.112439671691,46.904175884199,1683977520000
1527839141321216,Monteregie,-74.136352729861,45.269472000012,1700341247860
6136223396465264,Capitale-Nationale,-71.108729680095,46.904785936735,1684480871000
506913510462739,Outaouais,-76.21132404744,45.685420047193,1508864039000
461000438507193,Lanaudiere,-73.6897735,46.1979076,1538936211367
597756659212887,Capitale-Nationale,-71.112317013822,46.90420126576,1692718944000
1057431836015589,Gaspesie-Iles-de-la-Madeleine,-66.046712331453,48.739714247881,1751312541000
3095189410784741,Capitale-Nationale,-72.1895681,46.9661031,1685194245000
741159341880099,Lanaudiere,-74.317501521721,46.359036573767,1752178473000
1439677787366252,Gaspesie-Iles-de-la-Madeleine,-66.046691003548,48.754626006247,1751311925000
3665294923706684,Capitale-Nationale,-72.177543928812,46.978574539061,1682597296000
1102772555089270,Lanaudiere,-74.293075121225,46.362267178274,1752178996000
643138910591789,Capitale-Nationale,-71.739319479914,46.875438395737,1685201586000
492345828635518,Centre-du-Quebec,-71.980133213012,46.291092255608,1572610505523
851612343222984,Chaudiere-Appalaches,-71.113863218894,46.511101302659,1693489658000
199884932962780,Capitale-Nationale,-71.739334394545,46.87545302847,1685191572000
1339307493118210,Centre-du-Quebec,-71.989821895226,46.28492639782,1572610468023
253263010491817,Capitale-Nationale,-71.749759113062,46.879205553616,1682595329000
1372215070139571,Monteregie,-73.479987115973,45.579393681515,1712410630573
213059206918862,Centre-du-Quebec,-71.98927377777,46.285814602246,1407158481000
480255163285798,Capitale-Nationale,-71.720203069875,46.878522248355,1416046474000
1306771760213040,Monteregie,-73.456322190851,45.592624922521,1693255316651
1195372121530137,Monteregie,-74.377961670368,45.525316119488,1729161230000
266238663010111,Monteregie,-73.455074059971,45.581690107166,1693359658603
1167306545135402,Outaouais,-75.555933035582,45.610529344261,1717531864666
1195529004935091,Monteregie,-74.364850876876,45.52853203949,1720795112300
1162490540841647,Monteregie,-74.377894828639,45.524970487355,1543087411879
1311999176088756,Lanaudiere,-73.922138,46.852729,1692021859000
925179213028231,Outaouais,-75.563687412967,45.604969998544,1717531932666
774070294530941,Lanaudiere,-73.691357236823,45.723428069549,1703015748260
138250404915624,Monteregie,-74.378228241574,45.52496585339,1541881600885
3234429116877522,Lanaudiere,-73.691075537688,45.723480872768,1654015221578
1392963364763445,Lanaudiere,-73.691310440357,45.723086396265,1693240963253
853283922315003,Chaudiere-Appalaches,-70.462989735681,46.526782352389,1690638124000
3375770346016207,Lanaudiere,-74.084317,46.906921,1692025397000
745311634876636,Chaudiere-Appalaches,-70.467692204791,46.543800485472,1725484591852
1001524358282699,Monteregie,-73.989148088956,45.376172526591,1722098464166
2459855700855493,Capitale-Nationale,-71.200401157524,47.371510328467,1692634641000
3484206691900427,Capitale-Nationale,-71.197880738739,47.378297084812,1682682189000
133126032206404,Laurentides,-74.121153273592,45.975620265796,1557922567809
599914715258302,Capitale-Nationale,-71.600502533376,46.847299023712,1685190660000
2750711048573662,Laurentides,-74.115998251941,45.973441470949,1558036633390
257188766688162,Capitale-Nationale,-71.199960255259,47.37174800358,1682679715000
1673760216165257,Capitale-Nationale,-71.606723840736,46.837346616745,1428395347900
263669475509671,Laurentides,-74.121878721193,45.979199519543,1558036590912
247022687205086,Capitale-Nationale,-71.600447560611,46.832973535958,1429035571600
954800262249476,Capitale-Nationale,-71.200302465048,47.371911582487,1692637590000
1374383412935699,Laurentides,-75.237076014086,46.50382684408,1569059788000
3311985222275291,Outaouais,-74.890425379278,45.979759327308,1746121240750
766686368409542,Capitale-Nationale,-71.19994508095,47.371952336155,1683369255000
508914903616199,Capitale-Nationale,-71.600691994784,46.847143001794,1463486750722
1576406912931684,Estrie,-71.971738602864,45.002297673305,1716128222000
4393727410671749,Laurentides,-75.213367194664,46.503460717905,1569059468000
836155104569242,Capitale-Nationale,-71.197287914313,47.378338929663,1692634672000
1612435872941701,Mauricie,,,1716660981000
478120991338122,Estrie,-71.970074918421,45.001438989034,1716129532000
207944264976943,Capitale-Nationale,-71.197596735256,47.377894419427,1685544572000
661267645937445,Lanaudiere,-73.638247501039,46.79288799999,1692108748000
1736687303336160,Capitale-Nationale,-70.922054,47.7345735,1661771375169
8145736735538303,Lanaudiere,-73.630736,46.780022,1728392225000
774090570482813,Capitale-Nationale,-70.9107637,47.7458223,1661770705640
694742712759804,Monteregie,-74.080715604769,45.401050479454,1702742159933
519177603734976,Lanaudiere,-73.630697,46.780017,1692108571000
1078445776140668,Capitale-Nationale,-70.915073699972,47.745047499972,1661771114747
1137375700582465,Monteregie,-74.080032765967,45.417607805649,1704220841000
167498242455362,Laurentides,-74.734046139153,46.268857300825,1653424676829
238160248898003,Saguenay-Lac-Saint-Jean,-71.693132518938,48.303864199416,1683373588000
791983552584912,Saguenay-Lac-Saint-Jean,-71.692441967114,48.301085000626,1687689532000
267328666079413,Lanaudiere,-73.774699,46.919023,1692113745000
2103811756782553,Outaouais,-74.834614991486,45.994069599722,1746120891316
